date,store_id,product_id,units_sold,stock_on_hand
2026-03-01,Constanta,Iphone 15 Pro Max (P02),1,4
2026-03-03,Constanta,Iphone 15 Pro Max (P02),2,3
2026-03-07,Constanta,Iphone 15 Pro Max (P02),1,29
2026-03-08,Constanta,Iphone 15 Pro Max (P02),1,28
2026-03-11,Constanta,Iphone 15 Pro Max (P02),2,27
2026-03-12,Constanta,Iphone 15 Pro Max (P02),1,25
2026-03-14,Constanta,Iphone 15 Pro Max (P02),0,24
2026-02-13,Constanta,Samsung Galaxy S24 Ultra (P03),2,38
2026-02-14,Constanta,Samsung Galaxy S24 Ultra (P03),1,36
2026-02-15,Constanta,Samsung Galaxy S24 Ultra (P03),1,35
2026-02-16,Constanta,Samsung Galaxy S24 Ultra (P03),1,34
2026-02-18,Constanta,Samsung Galaxy S24 Ultra (P03),1,33
2026-02-19,Constanta,Samsung Galaxy S24 Ultra (P03),1,32
2026-02-21,Constanta,Samsung Galaxy S24 Ultra (P03),4,31
2026-02-22,Constanta,Samsung Galaxy S24 Ultra (P03),1,27
2026-02-23,Constanta,Samsung Galaxy S24 Ultra (P03),2,26
2026-02-24,Constanta,Samsung Galaxy S24 Ultra (P03),1,24
2026-02-25,Constanta,Samsung Galaxy S24 Ultra (P03),3,23
2026-02-26,Constanta,Samsung Galaxy S24 Ultra (P03),2,20
2026-02-27,Constanta,Samsung Galaxy S24 Ultra (P03),4,18
2026-02-28,Constanta,Samsung Galaxy S24 Ultra (P03),1,14
2026-03-01,Constanta,Samsung Galaxy S24 Ultra (P03),3,13
2026-03-02,Constanta,Samsung Galaxy S24 Ultra (P03),1,10
2026-03-03,Constanta,Samsung Galaxy S24 Ultra (P03),2,9
2026-03-04,Constanta,Samsung Galaxy S24 Ultra (P03),3,7
2026-03-05,Constanta,Samsung Galaxy S24 Ultra (P03),1,4
2026-03-06,Constanta,Samsung Galaxy S24 Ultra (P03),3,3
2026-03-10,Constanta,Samsung Galaxy S24 Ultra (P03),1,27
2026-03-11,Constanta,Samsung Galaxy S24 Ultra (P03),4,26
2026-03-13,Constanta,Samsung Galaxy S24 Ultra (P03),1,22
2026-03-14,Constanta,Samsung Galaxy S24 Ultra (P03),2,21
2026-02-13,Constanta,Samsung Galaxy A54 (P04),3,20
2026-02-14,Constanta,Samsung Galaxy A54 (P04),1,17
2026-02-15,Constanta,Samsung Galaxy A54 (P04),2,16
2026-02-16,Constanta,Samsung Galaxy A54 (P04),3,14
2026-02-19,Constanta,Samsung Galaxy A54 (P04),1,11
2026-02-20,Constanta,Samsung Galaxy A54 (P04),2,10
2026-02-21,Constanta,Samsung Galaxy A54 (P04),2,8
2026-02-22,Constanta,Samsung Galaxy A54 (P04),2,6
2026-02-23,Constanta,Samsung Galaxy A54 (P04),3,4
2026-02-24,Constanta,Samsung Galaxy A54 (P04),1,1
2026-02-28,Constanta,Samsung Galaxy A54 (P04),2,13
2026-03-01,Constanta,Samsung Galaxy A54 (P04),1,11
2026-03-02,Constanta,Samsung Galaxy A54 (P04),1,10
2026-03-03,Constanta,Samsung Galaxy A54 (P04),2,9
2026-03-04,Constanta,Samsung Galaxy A54 (P04),5,7
2026-03-05,Constanta,Samsung Galaxy A54 (P04),2,2
2026-03-08,Constanta,Samsung Galaxy A54 (P04),4,21
2026-03-09,Constanta,Samsung Galaxy A54 (P04),1,17
2026-03-10,Constanta,Samsung Galaxy A54 (P04),1,16
2026-03-11,Constanta,Samsung Galaxy A54 (P04),1,15
2026-03-12,Constanta,Samsung Galaxy A54 (P04),2,14
2026-03-13,Constanta,Samsung Galaxy A54 (P04),3,12
2026-03-14,Constanta,Samsung Galaxy A54 (P04),3,9
2026-02-14,Constanta,MacBook Air M2 (P05),3,33
2026-02-15,Constanta,MacBook Air M2 (P05),1,30
2026-02-16,Constanta,MacBook Air M2 (P05),1,29
2026-02-19,Constanta,MacBook Air M2 (P05),1,28
2026-02-21,Constanta,MacBook Air M2 (P05),3,27
2026-02-24,Constanta,MacBook Air M2 (P05),1,24
2026-02-26,Constanta,MacBook Air M2 (P05),2,23
2026-02-27,Constanta,MacBook Air M2 (P05),2,21
2026-03-01,Constanta,MacBook Air M2 (P05),4,19
2026-03-02,Constanta,MacBook Air M2 (P05),1,15
2026-03-03,Constanta,MacBook Air M2 (P05),3,14
2026-03-04,Constanta,MacBook Air M2 (P05),1,11
2026-03-05,Constanta,MacBook Air M2 (P05),1,10
2026-03-06,Constanta,MacBook Air M2 (P05),1,9
2026-03-07,Constanta,MacBook Air M2 (P05),3,8
2026-03-08,Constanta,MacBook Air M2 (P05),1,5
2026-03-09,Constanta,MacBook Air M2 (P05),1,4
2026-03-11,Constanta,MacBook Air M2 (P05),2,3
2026-03-12,Constanta,MacBook Air M2 (P05),1,1
2026-03-14,Constanta,MacBook Air M2 (P05),0,21
2026-02-13,Constanta,MacBook Pro 14 M3 (P06),2,28
2026-02-14,Constanta,MacBook Pro 14 M3 (P06),1,26
2026-02-16,Constanta,MacBook Pro 14 M3 (P06),1,25
2026-02-17,Constanta,MacBook Pro 14 M3 (P06),1,24
2026-02-18,Constanta,MacBook Pro 14 M3 (P06),1,23
2026-02-19,Constanta,MacBook Pro 14 M3 (P06),1,22
2026-02-20,Constanta,MacBook Pro 14 M3 (P06),2,21
2026-02-21,Constanta,MacBook Pro 14 M3 (P06),1,19
2026-02-22,Constanta,MacBook Pro 14 M3 (P06),1,18
2026-02-23,Constanta,MacBook Pro 14 M3 (P06),1,17
2026-02-24,Constanta,MacBook Pro 14 M3 (P06),1,16
2026-02-25,Constanta,MacBook Pro 14 M3 (P06),2,15
2026-02-26,Constanta,MacBook Pro 14 M3 (P06),1,13
2026-02-28,Constanta,MacBook Pro 14 M3 (P06),3,12
2026-03-01,Constanta,MacBook Pro 14 M3 (P06),4,9
2026-03-03,Constanta,MacBook Pro 14 M3 (P06),1,5
2026-03-04,Constanta,MacBook Pro 14 M3 (P06),1,4
2026-03-06,Constanta,MacBook Pro 14 M3 (P06),1,3
2026-03-07,Constanta,MacBook Pro 14 M3 (P06),1,2
2026-03-08,Constanta,MacBook Pro 14 M3 (P06),1,1
2026-03-14,Constanta,MacBook Pro 14 M3 (P06),0,0
2026-02-13,Constanta,Lenovo IdeaPad 3 (P07),4,31
2026-02-14,Constanta,Lenovo IdeaPad 3 (P07),2,27
2026-02-15,Constanta,Lenovo IdeaPad 3 (P07),2,25
2026-02-17,Constanta,Lenovo IdeaPad 3 (P07),2,23
2026-02-18,Constanta,Lenovo IdeaPad 3 (P07),3,21
2026-02-19,Constanta,Lenovo IdeaPad 3 (P07),1,18
2026-02-20,Constanta,Lenovo IdeaPad 3 (P07),1,17
2026-02-21,Constanta,Lenovo IdeaPad 3 (P07),2,16
2026-02-22,Constanta,Lenovo IdeaPad 3 (P07),1,14
2026-02-23,Constanta,Lenovo IdeaPad 3 (P07),1,13
2026-02-26,Constanta,Lenovo IdeaPad 3 (P07),1,12
2026-02-27,Constanta,Lenovo IdeaPad 3 (P07),1,11
2026-02-28,Constanta,Lenovo IdeaPad 3 (P07),1,10
2026-03-02,Constanta,Lenovo IdeaPad 3 (P07),2,9
2026-03-05,Constanta,Lenovo IdeaPad 3 (P07),2,7
2026-03-06,Constanta,Lenovo IdeaPad 3 (P07),4,5
2026-03-07,Constanta,Lenovo IdeaPad 3 (P07),1,1
2026-03-11,Constanta,Lenovo IdeaPad 3 (P07),2,19
2026-03-12,Constanta,Lenovo IdeaPad 3 (P07),1,17
2026-03-13,Constanta,Lenovo IdeaPad 3 (P07),3,16
2026-03-14,Constanta,Lenovo IdeaPad 3 (P07),5,13
2026-02-14,Constanta,ASUS ROG Strix G15 (P08),1,37
2026-02-16,Constanta,ASUS ROG Strix G15 (P08),1,36
2026-02-18,Constanta,ASUS ROG Strix G15 (P08),1,35
2026-02-19,Constanta,ASUS ROG Strix G15 (P08),1,34
2026-02-23,Constanta,ASUS ROG Strix G15 (P08),1,33
2026-02-27,Constanta,ASUS ROG Strix G15 (P08),1,32
2026-03-01,Constanta,ASUS ROG Strix G15 (P08),1,31
2026-03-06,Constanta,ASUS ROG Strix G15 (P08),1,30
2026-03-07,Constanta,ASUS ROG Strix G15 (P08),2,29
2026-03-11,Constanta,ASUS ROG Strix G15 (P08),1,27
2026-03-14,Constanta,ASUS ROG Strix G15 (P08),0,26
2026-02-15,Constanta,iPad Air 5th Gen (P09),2,22
2026-02-16,Constanta,iPad Air 5th Gen (P09),1,20
2026-02-17,Constanta,iPad Air 5th Gen (P09),1,19
2026-02-18,Constanta,iPad Air 5th Gen (P09),1,18
2026-02-21,Constanta,iPad Air 5th Gen (P09),1,17
2026-02-23,Constanta,iPad Air 5th Gen (P09),2,16
2026-02-24,Constanta,iPad Air 5th Gen (P09),2,14
2026-02-26,Constanta,iPad Air 5th Gen (P09),2,12
2026-03-01,Constanta,iPad Air 5th Gen (P09),1,10
2026-03-02,Constanta,iPad Air 5th Gen (P09),2,9
2026-03-07,Constanta,iPad Air 5th Gen (P09),1,7
2026-03-10,Constanta,iPad Air 5th Gen (P09),1,6
2026-03-11,Constanta,iPad Air 5th Gen (P09),1,5
2026-03-13,Constanta,iPad Air 5th Gen (P09),1,4
2026-03-14,Constanta,iPad Air 5th Gen (P09),1,3
2026-02-18,Constanta,Samsung Tab S9 (P10),2,16
2026-02-19,Constanta,Samsung Tab S9 (P10),1,14
2026-02-21,Constanta,Samsung Tab S9 (P10),1,13
2026-02-28,Constanta,Samsung Tab S9 (P10),1,12
2026-03-04,Constanta,Samsung Tab S9 (P10),2,11
2026-03-06,Constanta,Samsung Tab S9 (P10),1,9
2026-03-07,Constanta,Samsung Tab S9 (P10),1,8
2026-03-08,Constanta,Samsung Tab S9 (P10),1,7
2026-03-09,Constanta,Samsung Tab S9 (P10),1,6
2026-03-10,Constanta,Samsung Tab S9 (P10),1,5
2026-03-11,Constanta,Samsung Tab S9 (P10),3,24
2026-03-14,Constanta,Samsung Tab S9 (P10),0,21
2026-02-13,Constanta,Apple Watch Series 9 (P11),1,33
2026-02-14,Constanta,Apple Watch Series 9 (P11),3,32
2026-02-15,Constanta,Apple Watch Series 9 (P11),1,29
2026-02-16,Constanta,Apple Watch Series 9 (P11),1,28
2026-02-18,Constanta,Apple Watch Series 9 (P11),2,27
2026-02-19,Constanta,Apple Watch Series 9 (P11),3,25
2026-02-21,Constanta,Apple Watch Series 9 (P11),1,22
2026-02-23,Constanta,Apple Watch Series 9 (P11),1,21
2026-02-24,Constanta,Apple Watch Series 9 (P11),1,20
2026-02-25,Constanta,Apple Watch Series 9 (P11),3,19
2026-02-26,Constanta,Apple Watch Series 9 (P11),2,16
2026-02-27,Constanta,Apple Watch Series 9 (P11),1,14
2026-03-06,Constanta,Apple Watch Series 9 (P11),1,13
2026-03-07,Constanta,Apple Watch Series 9 (P11),1,12
2026-03-08,Constanta,Apple Watch Series 9 (P11),4,11
2026-03-09,Constanta,Apple Watch Series 9 (P11),4,7
2026-03-13,Constanta,Apple Watch Series 9 (P11),2,3
2026-03-14,Constanta,Apple Watch Series 9 (P11),0,1
2026-02-13,Constanta,Samsung Galaxy Watch 6 (P12),5,30
2026-02-14,Constanta,Samsung Galaxy Watch 6 (P12),7,25
2026-02-15,Constanta,Samsung Galaxy Watch 6 (P12),8,18
2026-02-16,Constanta,Samsung Galaxy Watch 6 (P12),3,10
2026-02-17,Constanta,Samsung Galaxy Watch 6 (P12),3,7
2026-02-18,Constanta,Samsung Galaxy Watch 6 (P12),3,4
2026-02-19,Constanta,Samsung Galaxy Watch 6 (P12),1,1
2026-03-14,Constanta,Samsung Galaxy Watch 6 (P12),0,0
2026-02-14,Constanta,Garmin Fenix 7 (P13),2,21
2026-02-15,Constanta,Garmin Fenix 7 (P13),1,19
2026-02-16,Constanta,Garmin Fenix 7 (P13),2,18
2026-02-17,Constanta,Garmin Fenix 7 (P13),4,16
2026-02-18,Constanta,Garmin Fenix 7 (P13),1,12
2026-02-21,Constanta,Garmin Fenix 7 (P13),1,11
2026-02-22,Constanta,Garmin Fenix 7 (P13),2,10
2026-02-23,Constanta,Garmin Fenix 7 (P13),2,8
2026-02-25,Constanta,Garmin Fenix 7 (P13),2,6
2026-02-26,Constanta,Garmin Fenix 7 (P13),1,4
2026-02-28,Constanta,Garmin Fenix 7 (P13),3,3
2026-03-08,Constanta,Garmin Fenix 7 (P13),2,22
2026-03-09,Constanta,Garmin Fenix 7 (P13),1,20
2026-03-10,Constanta,Garmin Fenix 7 (P13),1,19
2026-03-11,Constanta,Garmin Fenix 7 (P13),1,18
2026-03-12,Constanta,Garmin Fenix 7 (P13),1,17
2026-03-13,Constanta,Garmin Fenix 7 (P13),1,16
2026-03-14,Constanta,Garmin Fenix 7 (P13),1,15
2026-02-13,Constanta,AirPods Pro 2 (P14),1,35
2026-02-14,Constanta,AirPods Pro 2 (P14),1,34
2026-02-15,Constanta,AirPods Pro 2 (P14),1,33
2026-02-19,Constanta,AirPods Pro 2 (P14),3,32
2026-02-21,Constanta,AirPods Pro 2 (P14),2,29
2026-02-22,Constanta,AirPods Pro 2 (P14),3,27
2026-02-28,Constanta,AirPods Pro 2 (P14),1,24
2026-03-03,Constanta,AirPods Pro 2 (P14),1,23
2026-03-05,Constanta,AirPods Pro 2 (P14),1,22
2026-03-07,Constanta,AirPods Pro 2 (P14),1,21
2026-03-12,Constanta,AirPods Pro 2 (P14),1,20
2026-03-13,Constanta,AirPods Pro 2 (P14),1,19
2026-03-14,Constanta,AirPods Pro 2 (P14),0,18
2026-02-15,Constanta,Sony WH-1000XM5 (P15),2,12
2026-02-16,Constanta,Sony WH-1000XM5 (P15),1,10
2026-02-17,Constanta,Sony WH-1000XM5 (P15),2,9
2026-02-19,Constanta,Sony WH-1000XM5 (P15),3,7
2026-02-26,Constanta,Sony WH-1000XM5 (P15),1,4
2026-03-01,Constanta,Sony WH-1000XM5 (P15),1,3
2026-03-02,Constanta,Sony WH-1000XM5 (P15),2,2
2026-03-07,Constanta,Sony WH-1000XM5 (P15),1,24
2026-03-10,Constanta,Sony WH-1000XM5 (P15),1,23
2026-03-13,Constanta,Sony WH-1000XM5 (P15),2,22
2026-03-14,Constanta,Sony WH-1000XM5 (P15),2,20
2026-02-17,Constanta,Samsung 55-inch 4K TV (P16),2,14
2026-02-22,Constanta,Samsung 55-inch 4K TV (P16),1,12
2026-02-23,Constanta,Samsung 55-inch 4K TV (P16),1,11
2026-02-24,Constanta,Samsung 55-inch 4K TV (P16),1,10
2026-03-04,Constanta,Samsung 55-inch 4K TV (P16),2,9
2026-03-08,Constanta,Samsung 55-inch 4K TV (P16),1,7
2026-03-10,Constanta,Samsung 55-inch 4K TV (P16),1,6
2026-03-14,Constanta,Samsung 55-inch 4K TV (P16),0,5
2026-02-13,Constanta,LG OLED 65-inch TV (P17),1,15
2026-03-14,Constanta,LG OLED 65-inch TV (P17),0,14
2026-02-15,Constanta,PlayStation 5 (P18),1,26
2026-02-16,Constanta,PlayStation 5 (P18),1,25
2026-02-17,Constanta,PlayStation 5 (P18),1,24
2026-02-19,Constanta,PlayStation 5 (P18),2,23
2026-02-21,Constanta,PlayStation 5 (P18),1,21
2026-02-23,Constanta,PlayStation 5 (P18),1,20
2026-02-24,Constanta,PlayStation 5 (P18),1,19
2026-02-25,Constanta,PlayStation 5 (P18),1,18
2026-02-26,Constanta,PlayStation 5 (P18),1,17
2026-03-01,Constanta,PlayStation 5 (P18),1,16
2026-03-03,Constanta,PlayStation 5 (P18),1,15
2026-03-04,Constanta,PlayStation 5 (P18),2,14
2026-03-05,Constanta,PlayStation 5 (P18),2,12
2026-03-11,Constanta,PlayStation 5 (P18),1,10
2026-03-13,Constanta,PlayStation 5 (P18),1,9
2026-03-14,Constanta,PlayStation 5 (P18),1,8
2026-02-14,Constanta,Xbox Series X (P19),1,15
2026-03-14,Constanta,Xbox Series X (P19),0,14
2026-02-20,Constanta,Nintendo Switch OLED (P20),1,10
2026-03-04,Constanta,Nintendo Switch OLED (P20),1,9
2026-03-10,Constanta,Nintendo Switch OLED (P20),1,8
2026-03-14,Constanta,Nintendo Switch OLED (P20),0,7
2026-02-14,Brasov,Iphone 15 Pro (P01),1,24
2026-02-15,Brasov,Iphone 15 Pro (P01),2,23
2026-02-16,Brasov,Iphone 15 Pro (P01),1,21
2026-02-17,Brasov,Iphone 15 Pro (P01),2,20
2026-02-18,Brasov,Iphone 15 Pro (P01),1,18
2026-02-20,Brasov,Iphone 15 Pro (P01),5,17
2026-02-21,Brasov,Iphone 15 Pro (P01),2,12
2026-02-22,Brasov,Iphone 15 Pro (P01),2,10
2026-02-24,Brasov,Iphone 15 Pro (P01),1,8
2026-02-26,Brasov,Iphone 15 Pro (P01),1,7
2026-02-27,Brasov,Iphone 15 Pro (P01),1,6
2026-03-02,Brasov,Iphone 15 Pro (P01),1,5
2026-03-06,Brasov,Iphone 15 Pro (P01),1,20
2026-03-07,Brasov,Iphone 15 Pro (P01),2,19
2026-03-08,Brasov,Iphone 15 Pro (P01),1,17
2026-03-09,Brasov,Iphone 15 Pro (P01),1,16
2026-03-12,Brasov,Iphone 15 Pro (P01),1,15
2026-03-13,Brasov,Iphone 15 Pro (P01),1,14
2026-03-14,Brasov,Iphone 15 Pro (P01),0,13
2026-02-13,Brasov,Iphone 15 Pro Max (P02),2,30
2026-02-14,Brasov,Iphone 15 Pro Max (P02),1,28
2026-02-18,Brasov,Iphone 15 Pro Max (P02),1,27
2026-02-21,Brasov,Iphone 15 Pro Max (P02),1,26
2026-02-25,Brasov,Iphone 15 Pro Max (P02),3,25
2026-03-02,Brasov,Iphone 15 Pro Max (P02),1,22
2026-03-04,Brasov,Iphone 15 Pro Max (P02),1,21
2026-03-11,Brasov,Iphone 15 Pro Max (P02),2,20
2026-03-14,Brasov,Iphone 15 Pro Max (P02),1,18
2026-02-13,Brasov,Samsung Galaxy S24 Ultra (P03),2,51
2026-02-14,Brasov,Samsung Galaxy S24 Ultra (P03),1,49
2026-02-15,Brasov,Samsung Galaxy S24 Ultra (P03),1,48
2026-02-16,Brasov,Samsung Galaxy S24 Ultra (P03),1,47
2026-02-17,Brasov,Samsung Galaxy S24 Ultra (P03),1,46
2026-02-18,Brasov,Samsung Galaxy S24 Ultra (P03),2,45
2026-02-19,Brasov,Samsung Galaxy S24 Ultra (P03),1,43
2026-02-21,Brasov,Samsung Galaxy S24 Ultra (P03),2,42
2026-02-22,Brasov,Samsung Galaxy S24 Ultra (P03),4,40
2026-02-23,Brasov,Samsung Galaxy S24 Ultra (P03),1,36
2026-02-25,Brasov,Samsung Galaxy S24 Ultra (P03),1,35
2026-02-26,Brasov,Samsung Galaxy S24 Ultra (P03),3,34
2026-02-27,Brasov,Samsung Galaxy S24 Ultra (P03),2,31
2026-02-28,Brasov,Samsung Galaxy S24 Ultra (P03),2,29
2026-03-01,Brasov,Samsung Galaxy S24 Ultra (P03),2,27
2026-03-02,Brasov,Samsung Galaxy S24 Ultra (P03),1,25
2026-03-03,Brasov,Samsung Galaxy S24 Ultra (P03),2,24
2026-03-04,Brasov,Samsung Galaxy S24 Ultra (P03),3,22
2026-03-05,Brasov,Samsung Galaxy S24 Ultra (P03),2,19
2026-03-07,Brasov,Samsung Galaxy S24 Ultra (P03),2,17
2026-03-08,Brasov,Samsung Galaxy S24 Ultra (P03),3,15
2026-03-09,Brasov,Samsung Galaxy S24 Ultra (P03),3,12
2026-03-11,Brasov,Samsung Galaxy S24 Ultra (P03),1,9
2026-03-12,Brasov,Samsung Galaxy S24 Ultra (P03),2,8
2026-03-13,Brasov,Samsung Galaxy S24 Ultra (P03),1,6
2026-03-14,Brasov,Samsung Galaxy S24 Ultra (P03),2,5
2026-02-13,Brasov,Samsung Galaxy A54 (P04),1,56
2026-02-14,Brasov,Samsung Galaxy A54 (P04),4,55
2026-02-15,Brasov,Samsung Galaxy A54 (P04),4,51
2026-02-16,Brasov,Samsung Galaxy A54 (P04),2,47
2026-02-17,Brasov,Samsung Galaxy A54 (P04),7,45
2026-02-18,Brasov,Samsung Galaxy A54 (P04),1,38
2026-02-19,Brasov,Samsung Galaxy A54 (P04),4,37
2026-02-20,Brasov,Samsung Galaxy A54 (P04),4,33
2026-02-21,Brasov,Samsung Galaxy A54 (P04),6,29
2026-02-22,Brasov,Samsung Galaxy A54 (P04),2,23
2026-02-23,Brasov,Samsung Galaxy A54 (P04),1,21
2026-02-24,Brasov,Samsung Galaxy A54 (P04),3,20
2026-02-25,Brasov,Samsung Galaxy A54 (P04),4,17
2026-02-26,Brasov,Samsung Galaxy A54 (P04),2,13
2026-02-27,Brasov,Samsung Galaxy A54 (P04),2,11
2026-02-28,Brasov,Samsung Galaxy A54 (P04),4,9
2026-03-01,Brasov,Samsung Galaxy A54 (P04),3,5
2026-03-02,Brasov,Samsung Galaxy A54 (P04),2,30
2026-03-03,Brasov,Samsung Galaxy A54 (P04),1,28
2026-03-04,Brasov,Samsung Galaxy A54 (P04),1,27
2026-03-05,Brasov,Samsung Galaxy A54 (P04),5,26
2026-03-06,Brasov,Samsung Galaxy A54 (P04),3,21
2026-03-08,Brasov,Samsung Galaxy A54 (P04),4,18
2026-03-09,Brasov,Samsung Galaxy A54 (P04),1,14
2026-03-10,Brasov,Samsung Galaxy A54 (P04),4,13
2026-03-12,Brasov,Samsung Galaxy A54 (P04),3,9
2026-03-13,Brasov,Samsung Galaxy A54 (P04),4,6
2026-03-14,Brasov,Samsung Galaxy A54 (P04),2,2
2026-02-13,Brasov,MacBook Air M2 (P05),4,20
2026-02-14,Brasov,MacBook Air M2 (P05),3,16
2026-02-15,Brasov,MacBook Air M2 (P05),1,13
2026-02-17,Brasov,MacBook Air M2 (P05),2,12
2026-02-18,Brasov,MacBook Air M2 (P05),1,10
2026-02-19,Brasov,MacBook Air M2 (P05),1,9
2026-02-20,Brasov,MacBook Air M2 (P05),3,8
2026-02-22,Brasov,MacBook Air M2 (P05),1,5
2026-02-24,Brasov,MacBook Air M2 (P05),1,4
2026-02-26,Brasov,MacBook Air M2 (P05),1,3
2026-02-28,Brasov,MacBook Air M2 (P05),1,2
2026-03-01,Brasov,MacBook Air M2 (P05),1,1
2026-03-14,Brasov,MacBook Air M2 (P05),0,0
2026-02-14,Brasov,MacBook Pro 14 M3 (P06),1,24
2026-02-20,Brasov,MacBook Pro 14 M3 (P06),1,23
2026-02-22,Brasov,MacBook Pro 14 M3 (P06),1,22
2026-02-25,Brasov,MacBook Pro 14 M3 (P06),1,21
2026-03-07,Brasov,MacBook Pro 14 M3 (P06),2,20
2026-03-09,Brasov,MacBook Pro 14 M3 (P06),1,18
2026-03-13,Brasov,MacBook Pro 14 M3 (P06),1,17
2026-03-14,Brasov,MacBook Pro 14 M3 (P06),0,16
2026-02-16,Brasov,Lenovo IdeaPad 3 (P07),1,15
2026-03-11,Brasov,Lenovo IdeaPad 3 (P07),1,14
2026-03-14,Brasov,Lenovo IdeaPad 3 (P07),1,13
2026-02-17,Brasov,ASUS ROG Strix G15 (P08),1,15
2026-02-19,Brasov,ASUS ROG Strix G15 (P08),2,14
2026-02-21,Brasov,ASUS ROG Strix G15 (P08),1,12
2026-02-22,Brasov,ASUS ROG Strix G15 (P08),2,11
2026-02-23,Brasov,ASUS ROG Strix G15 (P08),1,9
2026-02-26,Brasov,ASUS ROG Strix G15 (P08),1,8
2026-02-28,Brasov,ASUS ROG Strix G15 (P08),1,7
2026-03-02,Brasov,ASUS ROG Strix G15 (P08),1,6
2026-03-03,Brasov,ASUS ROG Strix G15 (P08),2,5
2026-03-10,Brasov,ASUS ROG Strix G15 (P08),1,29
2026-03-14,Brasov,ASUS ROG Strix G15 (P08),0,28
2026-02-13,Brasov,iPad Air 5th Gen (P09),1,20
2026-02-14,Brasov,iPad Air 5th Gen (P09),1,19
2026-02-15,Brasov,iPad Air 5th Gen (P09),2,18
2026-02-16,Brasov,iPad Air 5th Gen (P09),1,16
2026-02-17,Brasov,iPad Air 5th Gen (P09),1,15
2026-02-19,Brasov,iPad Air 5th Gen (P09),1,14
2026-02-20,Brasov,iPad Air 5th Gen (P09),1,13
2026-02-21,Brasov,iPad Air 5th Gen (P09),1,12
2026-02-22,Brasov,iPad Air 5th Gen (P09),2,11
2026-02-25,Brasov,iPad Air 5th Gen (P09),1,9
2026-02-26,Brasov,iPad Air 5th Gen (P09),2,8
2026-02-27,Brasov,iPad Air 5th Gen (P09),1,6
2026-02-28,Brasov,iPad Air 5th Gen (P09),5,5
2026-03-03,Brasov,iPad Air 5th Gen (P09),1,17
2026-03-04,Brasov,iPad Air 5th Gen (P09),2,16
2026-03-05,Brasov,iPad Air 5th Gen (P09),1,14
2026-03-06,Brasov,iPad Air 5th Gen (P09),4,13
2026-03-08,Brasov,iPad Air 5th Gen (P09),1,9
2026-03-09,Brasov,iPad Air 5th Gen (P09),2,8
2026-03-10,Brasov,iPad Air 5th Gen (P09),1,6
2026-03-11,Brasov,iPad Air 5th Gen (P09),1,5
2026-03-12,Brasov,iPad Air 5th Gen (P09),1,4
2026-03-13,Brasov,iPad Air 5th Gen (P09),2,3
2026-03-14,Brasov,iPad Air 5th Gen (P09),1,1
2026-02-13,Brasov,Samsung Tab S9 (P10),2,16
2026-02-14,Brasov,Samsung Tab S9 (P10),2,14
2026-02-15,Brasov,Samsung Tab S9 (P10),1,12
2026-02-16,Brasov,Samsung Tab S9 (P10),1,11
2026-02-17,Brasov,Samsung Tab S9 (P10),1,10
2026-02-20,Brasov,Samsung Tab S9 (P10),2,9
2026-02-21,Brasov,Samsung Tab S9 (P10),4,7
2026-02-22,Brasov,Samsung Tab S9 (P10),1,3
2026-02-23,Brasov,Samsung Tab S9 (P10),1,2
2026-02-24,Brasov,Samsung Tab S9 (P10),1,1
2026-03-03,Brasov,Samsung Tab S9 (P10),1,29
2026-03-04,Brasov,Samsung Tab S9 (P10),2,28
2026-03-05,Brasov,Samsung Tab S9 (P10),2,26
2026-03-07,Brasov,Samsung Tab S9 (P10),1,24
2026-03-08,Brasov,Samsung Tab S9 (P10),1,23
2026-03-09,Brasov,Samsung Tab S9 (P10),1,22
2026-03-10,Brasov,Samsung Tab S9 (P10),1,21
2026-03-13,Brasov,Samsung Tab S9 (P10),1,20
2026-03-14,Brasov,Samsung Tab S9 (P10),1,19
2026-02-15,Brasov,Apple Watch Series 9 (P11),1,25
2026-02-19,Brasov,Apple Watch Series 9 (P11),1,24
2026-02-21,Brasov,Apple Watch Series 9 (P11),1,23
2026-02-22,Brasov,Apple Watch Series 9 (P11),1,22
2026-02-24,Brasov,Apple Watch Series 9 (P11),1,21
2026-02-25,Brasov,Apple Watch Series 9 (P11),1,20
2026-02-27,Brasov,Apple Watch Series 9 (P11),1,19
2026-03-04,Brasov,Apple Watch Series 9 (P11),1,18
2026-03-05,Brasov,Apple Watch Series 9 (P11),1,17
2026-03-07,Brasov,Apple Watch Series 9 (P11),1,16
2026-03-10,Brasov,Apple Watch Series 9 (P11),1,15
2026-03-13,Brasov,Apple Watch Series 9 (P11),1,14
2026-03-14,Brasov,Apple Watch Series 9 (P11),1,13
2026-02-13,Brasov,Samsung Galaxy Watch 6 (P12),4,41
2026-02-14,Brasov,Samsung Galaxy Watch 6 (P12),2,37
2026-02-15,Brasov,Samsung Galaxy Watch 6 (P12),3,35
2026-02-16,Brasov,Samsung Galaxy Watch 6 (P12),2,32
2026-02-17,Brasov,Samsung Galaxy Watch 6 (P12),3,30
2026-02-18,Brasov,Samsung Galaxy Watch 6 (P12),2,27
2026-02-20,Brasov,Samsung Galaxy Watch 6 (P12),2,25
2026-02-21,Brasov,Samsung Galaxy Watch 6 (P12),2,23
2026-02-23,Brasov,Samsung Galaxy Watch 6 (P12),3,21
2026-02-25,Brasov,Samsung Galaxy Watch 6 (P12),3,18
